user_id,history_item_title,item_title,history_item_id,item_id,history_item_sid,item_sid
A279,"['4-1/2"" Cut-off Wheels for Metal, for Cutting All Ferrous Metals and Stainless Steel', 'DEWALT DW4930 4-Inch by 5/8-Inch-11 Full Cable Twist Wire Wheel/Carbon Steel .020-Inch', 'Anderson Metals Brass Pipe Fitting, 90 Degree Barstock Street Elbow, 3/8"" Male Pipe x 3/8"" Female Pipe', '18-8 Stainless Steel Fully Threaded Rod, 1/4""-20 Thread Size, 36"" Length, Right Hand Threads']","Neiko 11108A 4.5&rdquo; x 7/8-Inch Aluminum Oxide Flap Disc, 80 Grit | Flat Type #27 | 10-Pack","[32, 333, 1035, 1036]",341,"['<a_193><b_36><c_63>', '<a_193><b_58><c_166>', '<a_108><b_1><c_46>', '<a_224><b_178><c_154>']",<a_193><b_5><c_106>
A3373,"['Velleman AS4 Anti-Static Mat with Ground Cable - Desktop static dissipative mat - 11.8"" x 22', '2x 40pcs Female to Female 2.54mm 0.1 in Jumper Wires F/F (2x40pcs)', 'Electronic Specialties 618 Green/Yellow/Red/Black 3.25 x 0.25 x 0.25 Mini Back Probe/Wire Piercer', 'Inkbird Dual Digital PID Temperature Controller 2 Relay Output 100-240V ITC-100VH+ K sensor', 'Nubee Temperature Gun Non-contact Digital Laser Infrared IR Thermometer']",NTE Heat Shrink 2:1 Assorted Colors and Sizes 160 PCS,"[3184, 3513, 3361, 2684, 769]",398,"['<a_23><b_205><c_57>', '<a_73><b_218><c_79>', '<a_211><b_65><c_140>', '<a_107><b_125><c_246>', '<a_107><b_42><c_17>']",<a_228><b_162><c_222>
A4451,"['Install Bay BVBC Vinyl Connector, Blue 16/14 Gauge (100-Bag)', 'Install Bay Copper Ring Terminal Connector 8 Gauge 5/16 Inch 25 Pack - CUR8516', 'Install Bay CCL1614 Crimp Cap Nylon Connector 16/14 Gauge Long Neck -100-Pack', 'Thogus Polypropylene Tube Fitting, Tee, Black, 3/4"" x 3/4"" x 1/2"" Barbed (Pack of 10)', '5 Pcs Dual Row 5 Position Screw Terminal Strip 600V 15A']",Curt Manufacturing 28276 Towing Wiring,"[1219, 1025, 1481, 2005, 1190]",999,"['<a_67><b_140><c_199>', '<a_67><b_244><c_35>', '<a_67><b_133><c_141>', '<a_108><b_49><c_206>', '<a_73><b_87><c_52>']",<a_87><b_77><c_76>
A2730,"['Shoe GOO&reg; Adhesive, 3.7 fl oz']",100x 1N4007 Diode 1A 1000V Rectifier Diodes Arduino Motor Snubber Flyback,[1382],2446,['<a_122><b_52><c_0>'],<a_30><b_186><c_132>
A1894,"['XCSOURCE 7mm Waterproof 200x USB Microscope Inspection Borescope Endoscope Pipe Inspection Snake Video Camera', 'SUPCO SPP6 Relay/Capacitor Hard Start Kit with 500% Increase Starting Torque']","Dixon BA74 Brass Fitting, Adapter, 3/4"" GHT Male x 1/2"" NPTF Male","[2635, 0]",2801,"['<a_180><b_138><c_153>', '<a_236><b_231><c_226>']",<a_108><b_228><c_14>
A3951,"['JVCC EL7566-AW Synthetic Rubber Electrical Tape, 3 in. x 66 ft. (72mm x 20m), Black', '3M Construction Seaming Tape 8087 Red, 72 mm x 50M, 2 13/16 in x 55 yd (Pack of 1)']",Bob Smith Industries BSI-201 Quik-Cure Epoxy (4.5 oz. Combined),"[155, 438]",453,"['<a_202><b_249><c_24>', '<a_202><b_245><c_124>']",<a_165><b_170><c_54>
A4715,"['Rescue Tape RT1000201202USCO', 'Rescue Tape RT1000201202USCO', 'PH 1-14 Test Paper Litmus Strips Tester, Universal Application for Saliva Urine Water Soil Testing, 80pcs', 'AMMEX - AINPF46100 - Medical Nitrile Gloves - Disposable, Powder Free, Exam Grade, 3 mil, Large, Indigo (Case of 1000)', 'AMMEX - ABNPF46100 - Medical Nitrile Gloves - Disposable, Powder Free, Exam Grade, 4 mil, Large, Black (Case of 1000)']","AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator","[116, 116, 911, 303, 641]",182,"['<a_202><b_62><c_182>', '<a_202><b_62><c_182>', '<a_94><b_166><c_10>', '<a_44><b_217><c_50>', '<a_44><b_217><c_32>']",<a_107><b_93><c_0>
A4076,"['Premium Vials B35-12AM Boston Round Glass Bottle with Dropper, 1/2 oz Capaciy, Amber (Pack of 12)', 'Bessey BVHW45 Homeowners Bench Vise']",LEE PRECISION Lead Ladle,"[1278, 2710]",1334,"['<a_150><b_189><c_119>', '<a_193><b_124><c_238>']",<a_229><b_205><c_119>
A5155,"['PEI (Polyetherimide) Sheet, Opaque Off-White, Standard Tolerance, ASTM D5205 PEI0113, 0.03"" Thickness, 12"" Width, 24"" Length', 'PEI (Polyetherimide) Sheet, Opaque Off-White, Standard Tolerance, ASTM D5205 PEI0113, 0.03"" Thickness, 12"" Width, 24"" Length']",30 Bearing 608ZZ 8x22x7 Shielded Greased Miniature Ball Bearings,"[1205, 1205]",1597,"['<a_17><b_62><c_227>', '<a_17><b_62><c_227>']",<a_251><b_44><c_109>
A2395,"['TapeCase College Dorm Tape Kit', 'Dorman Hardware 4-9845 Peggable Wire Basket Set, 3-Pack', 'Philips Sonicare FlexCare Platinum rechargeable electric toothbrush, White Edition, HX9112', 'Yost MAV-3.5 Multi-Angle Vise, 3.5', 'HATCHBOX 3D Printer Filament, Dimensional Accuracy +/- 0.03mm, 1.75 mm, 1 kg Spool, Wood', 'Rubbermaid Commercial Trademaster 5 Drawer Mobile Work Center, 33"" L x 20"" W x 34"" H, Black/Red (FG773488BLA)']","ROBO 3D R1 Plus 10x9x8-Inch ABS/PLA 3D Printer, White (A1-0002-000)","[3140, 465, 276, 1260, 3016, 2580]",2145,"['<a_206><b_138><c_194>', '<a_71><b_122><c_150>', '<a_24><b_223><c_126>', '<a_24><b_90><c_162>', '<a_223><b_201><c_101>', '<a_210><b_34><c_9>']",<a_197><b_62><c_112>
A5999,"['608 ZZ Skateboard Bearings, Double Shielded, Silver (Pack of 8)', 'SainSmart PLA-151 PLA Filament (Red)', 'Kamo 5PCS Barrel M6 X 30 Nozzle Throat for MK8 Tube Makerbot 3D Printer Extruder Hot End']","eSUN 3D Printer CLEANING Filament 1.75mm Natural 0.1kg for all 1.75mm FDM 3D Printers, 1.75mm Cleaning","[665, 2717, 3624]",2333,"['<a_251><b_84><c_106>', '<a_223><b_66><c_158>', '<a_224><b_65><c_232>']",<a_91><b_162><c_93>
A7257,"['HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Orange', 'HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Red', 'HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Yellow', 'HATCHBOX ABS 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Orange', 'HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Blue', 'HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, White', 'HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Glow in the Dark', 'HATCHBOX ABS 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Purple']","HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Purple","[1573, 1850, 1851, 2582, 50, 1847, 1107, 3460]",1849,"['<a_223><b_198><c_214>', '<a_223><b_198><c_182>', '<a_223><b_198><c_9>', '<a_223><b_198><c_44>', '<a_223><b_198><c_36>', '<a_223><b_20><c_170>', '<a_223><b_198><c_230>', '<a_223><b_198><c_243>']",<a_223><b_20><c_233>
A4151,"['Comfitwear PT-100 Caution Barricade Tape, Yellow', 'Oatey 30203 Dark Cutting Oil, Speed Threading, 16-Ounce', 'Comfitwear PT-100 Caution Barricade Tape, Yellow', 'Oatey 30203 Dark Cutting Oil, Speed Threading, 16-Ounce', 'Rubbermaid Commercial FG9T6600BLA Service/Utility Cart, Two-Shelf, 300 lb capactiy, Black']",DEWALT DCT410S1 12V MAX Inspection Camera Kit,"[1039, 860, 1039, 860, 750]",880,"['<a_68><b_107><c_116>', '<a_173><b_192><c_144>', '<a_68><b_107><c_116>', '<a_173><b_192><c_144>', '<a_210><b_229><c_153>']",<a_24><b_250><c_96>
A6797,"['E-Projects 25EP514150R 150 Ohm Resistors, 1/4 W, 5% (Pack of 25)', 'Uxcell a13071500ux0900 Common Cathode 10-Pin 1 Bit 7 Segment 0.56"" Red LED Display Digital Tube (Pack of 10)', '3Pcs 6mm D Shaft 18 Position 360 Degree Rotary Encoder w Push Button', '100x 1N4007 Diode 1A 1000V Rectifier Diodes Arduino Motor Snubber Flyback']","E-Projects EPC-103 16 Value Resistor Kit, 10 Ohm - 1M Ohm (Pack of 400)","[3340, 3623, 2653, 2446]",1601,"['<a_73><b_10><c_6>', '<a_73><b_208><c_9>', '<a_236><b_36><c_242>', '<a_30><b_186><c_132>']",<a_73><b_56><c_30>
A950,"['24 Oz. Sprayer Bottles, Pack Of 3', 'Camco 4ft TastePURE Drinking Water Hose - Lead and BPA Free, Reinforced for Maximum Kink Resistance,  1/2""Inner Diameter (22763)', 'Loctite Ultra Gel Control Super Glue 4-Gram (1363589)', 'Sparco Sealing Tape Transparent Heavy Duty, 48mm x 50m, 6 Rolls (60041)']",Oral-B Vitality Electric Toothbrush,"[538, 152, 59, 1210]",2021,"['<a_150><b_12><c_49>', '<a_228><b_113><c_68>', '<a_165><b_214><c_30>', '<a_202><b_46><c_193>']",<a_24><b_220><c_156>
A3213,"['DEWALT DW8062B5 4-1/2-Inch by 0.045-Inch Metal and Stainless Cutting Wheel, 7/8-Inch Arbor, 5-Pack', 'Shop-Vac 1.25 inch Diameter Locking Hose Kit', 'Neiko 01409A Electronic Digital Caliper with Extra Large LCD Screen | 0 - 12 Inches | Inch/Fractions/Millimeter Conversion', 'HATCHBOX 1 Spool 3D Printer Filament Tabletop Wall Mount Rack', 'Barbariol 3 PCS NTC3950 Thermistors for RepRap 3D Printer Extruder or Heated Bed pre-wired with Teflon Insulated Wiring', 'Signswise 200x200mm 12v 150w Silicone Rubber Heating Heater for 3d Printer Heated Beds', 'HATCHBOX ABS 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Red', 'HATCHBOX ABS 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, White', 'Filabot ABS 3D Printing Smoothing Pen']",BLTouch : Auto Bed Leveling Sensor / To be a Premium 3D Printer,"[831, 1534, 84, 51, 2927, 3471, 1695, 444, 3059]",2969,"['<a_193><b_42><c_1>', '<a_24><b_173><c_56>', '<a_104><b_186><c_66>', '<a_223><b_29><c_58>', '<a_158><b_200><c_184>', '<a_79><b_182><c_89>', '<a_223><b_121><c_15>', '<a_223><b_198><c_114>', '<a_223><b_132><c_123>']",<a_91><b_212><c_140>
A896,"['Bissell Zing Bagged Canister Vacuum, Maroon, 4122 - Corded', 'Hoover Air Pro Bagless Upright, UH72450 - Corded', '3M Safety Stripe Tape 5702 Black/Yellow, 1 in x 36 yd 5.4 mil, Conveniently Packaged (Pack of 1)', 'Seek Thermal Compact Imager for iOS-Apple']","Hoover Commercial CH32008 Hush Tone Canister Vacuum, 9 L","[725, 2245, 312, 1466]",2246,"['<a_197><b_33><c_216>', '<a_24><b_133><c_34>', '<a_68><b_241><c_90>', '<a_36><b_64><c_122>']",<a_24><b_166><c_19>
A724,"['Kreg SK03 Pocket-Hole Screw Kit in 5 Sizes', 'HTS 161D0 2 Pc 5.5"" Locking Straight Hemostat Set']","DEWALT DBN18063 Heavy Duty 5/8-Inch, 18 Gauge Brad Nails (5000-Pack)","[359, 1865]",229,"['<a_224><b_163><c_205>', '<a_42><b_124><c_141>']",<a_42><b_67><c_3>
A3191,"['HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Transparent White', 'HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Silver', ""Fluorostore F015084 - 10 Metric PTFE Tubing, 2mm ID x 4mm OD, 10' Length, Semi-Transparent"", 'SainSmart RepRap MK2B 3D printers Dual Power PCB HeatBed Heat Bed 12/24V Updated Version of MK2A', 'HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Red', 'HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Yellow', 'HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Blue', 'Neiko 01409A Electronic Digital Caliper with Extra Large LCD Screen | 0 - 12 Inches | Inch/Fractions/Millimeter Conversion', 'The Hillman Group 180297 Pronged Tee Nut, 1/4 20, 100-Pack', 'Black Plastic Drag Chain Cable Carrier 10 x 15mm for CNC Router Mill']",Signstek 3D Printer MK2 MK3 Heated Bed Tempered Borosilicate Glass Plate 213x200x3mm,"[3036, 2507, 3464, 2998, 1850, 1851, 50, 84, 727, 2429]",2151,"['<a_223><b_198><c_85>', '<a_223><b_198><c_173>', '<a_228><b_172><c_37>', '<a_91><b_78><c_184>', '<a_223><b_198><c_182>', '<a_223><b_198><c_9>', '<a_223><b_198><c_36>', '<a_104><b_186><c_66>', '<a_224><b_9><c_148>', '<a_159><b_209><c_99>']",<a_91><b_115><c_103>
A2405,"['Rust-Oleum 214382Heavy-Duty Degreaser, 32-Ounce', 'Eureka RapidClean 2-in-1 Cordless Stick and Handheld Vacuum, 210A', 'Yonisun Sound Dampening Door Bumpers, 1/2"" Diameter, Sheet of 100']","Eureka AirSpeed ONE, Bagless Upright Vacuum AS2013A - Corded","[3106, 2169, 1406]",2550,"['<a_66><b_92><c_236>', '<a_206><b_91><c_23>', '<a_17><b_33><c_172>']",<a_24><b_194><c_119>
A4240,"['TEKTON 7169 0-1-Inch Dial Indicator', 'Round Spacer, Nylon, Off-White, 3/8"" Screw Size, 0.675"" OD, 11/64"" ID, 9/16"" Length, Made in US (Pack of 100)']","Round Spacer, Nylon, Off-White, 0.194"" ID, 3/4"" Length, Made in US (Pack of 100)","[85, 2450]",2451,"['<a_104><b_73><c_34>', '<a_71><b_44><c_249>']",<a_71><b_114><c_136>
A71,"['DEWALT DW8001 General Purpose Chop Saw Wheel, 14-Inch X 7/64-Inch X 1-Inch']","Neiko 11108A 4.5&rdquo; x 7/8-Inch Aluminum Oxide Flap Disc, 80 Grit | Flat Type #27 | 10-Pack",[413],341,['<a_193><b_89><c_173>'],<a_193><b_5><c_106>
A3520,"['Easy RepRap - 12 LM8UU Linear Bearings for 3D Printer. Prusa Mendel, reprap', 'Nubee Non-Contact Digital Laser Infrared Thermometer Temperature Gun -58 &deg;F - 1022&deg;F(-50&deg;C - 550&deg;C) MAX Display, EMS Adjustable Function, Orange', 'BQLZR SCS8UU Linear Motion Ball Bearing CNC Slide Bushing 34.5mm Length Pack Of 4', '[3D CAM] 5 PCS PC4-M6 Pneumatic Straight Fitting for 4mm OD RepRap 3D Printer Bowden Tubing or other use', 'Yonisun Sound Dampening Door Bumpers, 1/2"" Diameter, Sheet of 100', 'AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator']","AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator","[3034, 620, 3068, 3538, 1406, 181]",181,"['<a_158><b_101><c_223>', '<a_107><b_133><c_57>', '<a_158><b_243><c_223>', '<a_158><b_36><c_14>', '<a_17><b_33><c_172>', '<a_107><b_93><c_0>']",<a_107><b_93><c_0>
A1930,"['Colormetrics Gray Putty Tape / Butyl Tape 1/8"" x 1"" x 30\' (Single Roll)', 'Adenna DLG675 Dark Light 9 mil Nitrile Powder Free Exam Gloves (Black, Medium) Box of 100', 'Gardner Bender 19-001 WireGard Screw-On Wire Connectors, 22-16 AWG, Electrical Wire Nut, 14 pk, Grey', 'Gardner Bender 19-001 WireGard Screw-On Wire Connectors, 22-16 AWG, Electrical Wire Nut, 14 pk, Grey']",WEN 73002 500-Pound Capacity Service Cart,"[694, 1043, 521, 521]",63,"['<a_244><b_221><c_2>', '<a_44><b_71><c_57>', '<a_67><b_106><c_113>', '<a_67><b_106><c_113>']",<a_210><b_90><c_53>
A1616,"['Vktech 150pcs 2:1 Heat Shrink Tubing Tube Sleeving Wire Cable 8 Sizes 2-13mm Black', 'Arctic Silver 5 AS5-3.5G Thermal Paste', 'PODOY 20PCS Photoresistor GL5537 5537 LDR Photo Resistors Light-Dependent']",30 Bearing 608ZZ 8x22x7 Shielded Greased Miniature Ball Bearings,"[619, 395, 1805]",1597,"['<a_228><b_18><c_189>', '<a_79><b_24><c_40>', '<a_73><b_37><c_3>']",<a_251><b_44><c_109>
A3429,"['50 Pcs 16.000MHz AT49S 20PF DIP Quartz Crystal Oscillator', 'Uxcell a11090300ux0241 IC Sockets Adaptor Solder Type Socket (Pack of 17)', 'STMicroelectronics L7805CV L7805 Positive Voltage Regulator ICs Output 5v TO-220 Package 1 Piece', 'HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Silver', 'Uxcell a14092200ux0209 50 Piece 10K Ohm 0.05W 3435B NTC Thermistors Resistor, MF52-103 Type', 'Inkbird ITC-1000 Dual Stage Digital Temperature Controller Fahrenheit  Celsius Thermostat with Sensor for 3D Printer,Freezer,Fridge,Hatching ect (12 Volt)', 'Inkbird ITC-1000 Dual Stage Digital Temperature Controller Fahrenheit  Celsius Thermostat with Sensor for 3D Printer,Freezer,Fridge,Hatching ect (110 Volt)', 'Polycarbonate Tubing, 1 7/8"" ID x 2"" OD x 1/16"" Wall, Clear Color 24"" L', 'DIYmall 0.96"" Inch I2c IIC Serial 128x64 Oled LCD LED White Display Module for Arduino 51 Msp420 Stim32 SCR', 'Clear Polycarbonate Tubing, 1-1/8"" ID, 1-1/4"" OD, 1/16"" Wall, 3\' Length']","Remington Industries 28UL1007STRKIT UL1007 28 AWG Gauge Stranded Hook-Up Wire Kit, 300V, 0.0126"" Diameter, 25' Length","[2958, 2960, 2563, 2507, 3524, 819, 1703, 2379, 1747, 1215]",1099,"['<a_30><b_38><c_253>', '<a_73><b_127><c_141>', '<a_30><b_177><c_72>', '<a_223><b_198><c_173>', '<a_211><b_136><c_30>', '<a_107><b_35><c_90>', '<a_107><b_35><c_115>', '<a_228><b_194><c_71>', '<a_30><b_215><c_255>', '<a_228><b_194><c_156>']",<a_67><b_152><c_210>
A5216,"['Dynarex Medicut Scalpels Disposable Sterile #15 10/Bx', '6 Pack - 5-inch, 16x125mm Pyrex Glass Test Tubes with Screw Caps', '20x150mm Glass Test Tube, Screw Top, With Cap, Black (Pack 10) Karter Scientific 402H2', 'Kimberly-Clark Professional Kimtech Science KimWipes Delicate Task Wipers, 4.4 x 8.4 in. 1-ply', 'Kimberly-Clark Professional Kimtech Science KimWipes Delicate Task Wipers, 4.4 x 8.4 in. 1-ply', 'Industrial & Scientific"" />', 'CB 7101S1 72-Pieces Blank Microscope Slides & 100-Pieces Square Cover Glass', '3M Vetbond Tissue Adhesive, 3ml Bottles w/MSDS']",AmScope 25pc Assorted Specimen Collection of Prepared Microscope Slides Glass Slide with Storage Case,"[2087, 1709, 3587, 513, 513, 2065, 839, 192]",1657,"['<a_180><b_183><c_255>', '<a_14><b_215><c_176>', '<a_94><b_234><c_13>', '<a_210><b_12><c_10>', '<a_210><b_12><c_10>', '<a_15><b_224><c_56>', '<a_14><b_75><c_236>', '<a_99><b_241><c_165>']",<a_206><b_99><c_1>
A6134,"['Dixie EMS Blood Pressure and Sprague Stethoscope Kit, Burgundy', 'Chemical Guys ACC_121.32HD Chemical Resistant Heavy Duty Bottle and Sprayer (32 oz)', ""Uxcell Dual-Wall 3:1 Adhesive Lined Heat Shrink Tubing Sleeving, 4', 3/4"", 'New 12V 5A 12V 19mm Red LED Momentary Push Button Metal Switch Car Boat Speakers Bells Horn', 'Insultab 3010000C1A5 HS-105 1"", 25\' Clear Polyvinylchloride Heat Shrink Tubing']",URBEST 530 Pcs 2:1 Heat Shrink Tubing Tube Sleeving Wrap Cable Wire 5 Color 8 Size,"[477, 515, 1299, 48, 2908]",176,"['<a_180><b_148><c_88>', '<a_150><b_132><c_2>', '<a_228><b_227><c_144>', '<a_158><b_14><c_251>', '<a_228><b_182><c_165>']",<a_17><b_80><c_8>
A460,"['3M 88 Electrical Tape, .75-Inch by 66-Foot by .0085-Inch', '3M Scotch #35 Electrical Tape Value Pack (10457NA)', 'Pro Tie 33506 SAE Size 044 Range 2-5/16-Inch-3-1/4-Inch Heavy Duty All Stainless Hose Clamp, 4-Pack', 'Loctite Ultra Gel Control Super Glue 4-Gram (1363589)', 'NATIONAL MFG CO #N104-349 #10SGL Box Rail Bracket Galvanized', 'Woodstock D4158 4-84 Screw Pitch-Gauge', 'CREST COOL MINT GEL , Cool Mint, 6.4 oz', 'AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator', 'AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator', 'AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator']","Dap 18275 DYNAFLEX 230, White 100% Waterproof Window, Door & Trim Sealant, 10.1 oz","[221, 711, 1295, 59, 394, 188, 1501, 181, 181, 182]",1502,"['<a_202><b_218><c_58>', '<a_202><b_218><c_109>', '<a_71><b_54><c_3>', '<a_165><b_214><c_30>', '<a_71><b_154><c_83>', '<a_224><b_22><c_16>', '<a_66><b_181><c_227>', '<a_107><b_93><c_0>', '<a_107><b_93><c_0>', '<a_107><b_93><c_0>']",<a_244><b_103><c_33>
A4401,"['RhinoGear 11912ABMI RhinoRamps MAX Vehicle Ramp - Pair (16,000lb. GVW Capacity)']",520 Piece Electrical Terminal Assortment with Storage Box,[836],214,['<a_87><b_242><c_12>'],<a_67><b_156><c_55>
A3546,"['Gardner Bender 07315001126 LTB-400 Liquid Electrical Tape, Easy-on, Waterproof, Indoor/Outdoor Use, 4 Oz. Jar, Black, Bottle', 'HICTOP Desktop 3D Printer, Black', 'AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator', 'AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator', 'AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator']","ROBO 3D R1 Plus 10x9x8-Inch ABS/PLA 3D Printer, White (A1-0002-000)","[23, 3534, 181, 181, 182]",2145,"['<a_202><b_100><c_73>', '<a_158><b_66><c_0>', '<a_107><b_93><c_0>', '<a_107><b_93><c_0>', '<a_107><b_93><c_0>']",<a_197><b_62><c_112>
A106,"['3M Utility Duct Tape 2929 Silver, 1.88 in x 50 yd 5.8 mils (Pack of 1)', 'ProTapes Pro Duct 100 PE-Coated Cloth Economy Duct Tape, 60 yds Length x 2"" Width, Silver (Pack of 1)', 'Gorilla Heavy Duty Construction Adhesive, 9 ounce Cartridge, White']","Dap 00688 All-Purpose Adhesive Sealant, 100% Silicone, 2.8-Ounce Tube","[467, 528, 529]",530,"['<a_202><b_160><c_184>', '<a_202><b_62><c_214>', '<a_165><b_107><c_28>']",<a_244><b_224><c_182>
A834,"['FastCap 3rd Hand Support System 57-to-144-Inches, 2-pack #3HAND5', 'Fluke 1AC-A1-II VoltAlert Non-Contact Voltage Tester', '3M Vetbond Tissue Adhesive, 3ml Bottles w/MSDS', 'Premium Life Hemostat Kelly Curved Forceps']","Scotch-Brite(TM) Light Cleansing Pad 7445, Aluminum Silicate, 9"" Length x 6"" Width, White  (Pack of 20)","[551, 206, 192, 2134]",2135,"['<a_159><b_43><c_236>', '<a_36><b_4><c_7>', '<a_99><b_241><c_165>', '<a_180><b_240><c_252>']",<a_99><b_6><c_142>
A5115,"['Install Bay 3MHST1 Heat Shrink 1 Inch (diameter) x 4 Foot', 'Capri Tools 10019 Assorted Heat Shrink Tubing for Wires and Cables', 'FastenMaster FMHLGM278-50 HeadLOK Heavy-Duty Flathead Fastener, 2-7/8 Inches, 50-Count', 'ColorConnex Coupler & Plug Kit (7 Piece), Industrial Type D, 1/4 in. NPT, Red - A73457D']","SE 8436MVC 3"" Universal Table Vise","[3397, 1547, 1874, 201]",1415,"['<a_228><b_243><c_227>', '<a_228><b_69><c_211>', '<a_224><b_33><c_237>', '<a_67><b_185><c_54>']",<a_193><b_37><c_133>
A6478,"['XYZprinting ABS Filament Refill, 1.75 mm Diameter, 600 g, Nature', 'XYZprinting ABS Plastic Filament Cartridge, 1.75 mm Diameter, 600g, Black', 'MG Chemicals 824-1L 99.9% Isopropyl Alcohol Liquid Cleaner, Clear , 945 mL (1 US Quart)', 'Karter Scientific 210P2 Safety Wash Bottle, Narrow Mouth, 500 mL Capacity, Polypropylene/Plastic (Pack of 6)', '[Open Resin] XYZprinting Nobel 1.0 SLA 3D Printer (Included FREE Resin, FREE Printing Platform & Tank)', 'Filament Outlet Black PLA 1.75mm 3D Printer Filament 1kg (2.2lbs) spool USA', 'Filabot ABS 3D Printing Smoothing Pen', 'SainSmart Wood-LightBrown-1KG1.75 3D Printer Wood Filament 1 kg (1.75 mm Light Brown)', 'BuildTak 3D Printing Build Surface, 4.5"" x 4.5"" Square, Black (Pack of 3)']","SainSmart PETG-1KG1.75 PETG 3D Printers Filament, 1 kg/2.2 lb.","[1132, 297, 733, 1365, 1130, 892, 3059, 3401, 1551]",3098,"['<a_223><b_155><c_21>', '<a_223><b_78><c_126>', '<a_206><b_216><c_123>', '<a_206><b_145><c_160>', '<a_91><b_155><c_95>', '<a_223><b_31><c_151>', '<a_223><b_132><c_123>', '<a_223><b_85><c_4>', '<a_223><b_184><c_15>']",<a_223><b_126><c_13>
